"Date","Day_of_month","Nweek","Month","Num_offices","Num_employees","shift1_trans","shift2_trans","shift1_em","shift2_em","shift_all_em","Max_check","Min_check","Mean_check","Trans_amount","Trans_sum","Trans_mean","Class1","Class2","Class3","Class1.1","Class2.1","Class3.1"
"2015-05-18",18,20,5,19,25,116,190,0,2,23,7,1,1.48692810457516,306,49300,161.111111111111,0.794019933554817,0.152823920265781,0.053156146179402,"239","46","16"
"2015-05-19",19,20,5,18,26,104,169,1,5,20,5,1,1.54578754578755,273,47700,174.725274725275,0.788461538461538,0.161538461538462,0.05,"205","42","13"
"2015-05-20",20,20,5,18,30,105,176,2,7,21,6,1,1.52313167259786,281,44800,159.430604982206,0.772893772893773,0.183150183150183,0.043956043956044,"211","50","12"
"2015-05-21",21,20,5,18,30,94,173,1,6,23,7,1,1.56179775280899,267,46400,173.782771535581,0.737451737451737,0.235521235521236,0.027027027027027,"191","61","7"
"2015-05-22",22,20,5,18,29,113,195,3,5,21,6,1,1.48701298701299,308,48800,158.441558441558,0.751655629139073,0.218543046357616,0.0298013245033113,"227","66","9"
"2015-05-23",23,20,5,18,28,166,185,2,3,23,7,1,1.41595441595442,351,54500,155.270655270655,0.804597701149425,0.160919540229885,0.0344827586206897,"280","56","12"
"2015-05-24",24,20,5,18,23,143,175,0,1,22,6,1,1.38679245283019,318,46900,147.48427672956,0.814696485623003,0.159744408945687,0.0255591054313099,"255","50","8"
"2015-05-25",25,21,5,17,24,106,154,2,5,17,6,1,1.46153846153846,260,40900,157.307692307692,0.8046875,0.13671875,0.05859375,"206","35","15"
"2015-05-26",26,21,5,19,25,104,149,1,5,19,7,1,1.45849802371542,253,40000,158.102766798419,0.793522267206478,0.165991902834008,0.0404858299595142,"196","41","10"
"2015-05-27",27,21,5,18,27,98,144,4,4,19,7,1,1.59090909090909,242,43800,180.99173553719,0.742489270386266,0.210300429184549,0.0472103004291846,"173","49","11"
"2015-05-28",28,21,5,18,25,104,197,1,4,20,6,1,1.43853820598007,301,46100,153.156146179402,0.804713804713805,0.148148148148148,0.0471380471380471,"239","44","14"
"2015-05-29",29,21,5,18,30,122,187,3,3,24,6,1,1.54045307443366,309,51400,166.343042071197,0.779661016949153,0.183050847457627,0.0372881355932203,"230","54","11"
"2015-05-30",30,21,5,16,22,117,130,0,3,19,7,1,1.40080971659919,247,39900,161.538461538462,0.831275720164609,0.131687242798354,0.037037037037037,"202","32","9"
"2015-05-31",31,21,5,15,21,111,133,0,4,17,6,1,1.43032786885246,244,36300,148.770491803279,0.804255319148936,0.174468085106383,0.0212765957446809,"189","41","5"
"2015-06-01",1,22,6,17,31,119,207,3,5,23,8,1,1.48159509202454,326,51500,157.975460122699,0.78125,0.18125,0.0375,"250","58","12"
"2015-06-02",2,22,6,18,29,118,177,4,5,20,6,1,1.48135593220339,295,46400,157.28813559322,0.778546712802768,0.183391003460208,0.0380622837370242,"225","53","11"
"2015-06-03",3,22,6,17,25,110,174,1,7,17,6,1,1.46830985915493,284,44000,154.929577464789,0.8,0.15,0.05,"224","42","14"
"2015-06-04",4,22,6,17,24,125,163,3,2,19,6,1,1.53819444444444,288,45700,158.680555555556,0.742857142857143,0.217857142857143,0.0392857142857143,"208","61","11"
"2015-06-05",5,22,6,17,27,128,197,2,5,20,6,1,1.44615384615385,325,50900,156.615384615385,0.813880126182965,0.141955835962145,0.0441640378548896,"258","45","14"
"2015-06-06",6,22,6,16,26,194,167,0,4,22,7,1,1.3185595567867,361,50500,139.8891966759,0.83943661971831,0.138028169014085,0.0225352112676056,"298","49","8"
"2015-06-07",7,22,6,14,22,137,117,4,2,16,7,1,1.43700787401575,254,40900,161.023622047244,0.827868852459016,0.139344262295082,0.0327868852459016,"202","34","8"
"2015-06-08",8,23,6,14,24,92,140,2,7,15,5,1,1.46120689655172,232,37600,162.068965517241,0.781659388646288,0.165938864628821,0.0524017467248908,"179","38","12"
"2015-06-09",9,23,6,15,25,85,142,1,10,14,7,1,1.61233480176211,227,42400,186.784140969163,0.775229357798165,0.160550458715596,0.0642201834862385,"169","35","14"
"2015-06-10",10,23,6,17,27,93,149,0,7,20,6,1,1.53305785123967,242,40400,166.942148760331,0.759656652360515,0.206008583690987,0.0343347639484979,"177","48","8"
"2015-06-11",11,23,6,14,27,111,182,2,8,17,6,1,1.48464163822526,293,45300,154.607508532423,0.778169014084507,0.197183098591549,0.0246478873239437,"221","56","7"
"2015-06-12",12,23,6,16,24,144,205,1,5,18,7,1,1.43266475644699,349,53600,153.581661891117,0.843657817109145,0.112094395280236,0.0442477876106195,"286","38","15"
"2015-06-13",13,23,6,16,23,174,143,2,2,19,6,1,1.25552050473186,317,42600,134.384858044164,0.872611464968153,0.111464968152866,0.0159235668789809,"274","35","5"
"2015-06-14",14,23,6,13,16,110,137,0,0,16,6,1,1.33603238866397,247,37500,151.821862348178,0.869747899159664,0.109243697478992,0.0210084033613445,"207","26","5"
"2015-06-15",15,24,6,14,25,115,151,3,4,18,7,1,1.49624060150376,266,42250,158.834586466165,0.792307692307692,0.161538461538462,0.0461538461538462,"206","42","12"
"2015-06-16",16,24,6,16,26,103,167,2,9,15,6,1,1.52222222222222,270,43900,162.592592592593,0.774809160305344,0.179389312977099,0.0458015267175573,"203","47","12"
"2015-06-17",17,24,6,16,27,122,155,3,6,18,7,1,1.57400722021661,277,46000,166.064981949458,0.728301886792453,0.241509433962264,0.030188679245283,"193","64","8"
"2015-06-18",18,24,6,15,23,95,130,4,4,15,6,1,1.54666666666667,225,40900,181.777777777778,0.773148148148148,0.189814814814815,0.037037037037037,"167","41","8"
"2015-06-19",19,24,6,17,28,103,158,3,6,19,7,1,1.50574712643678,261,48100,184.291187739464,0.774703557312253,0.185770750988142,0.0395256916996047,"196","47","10"
"2015-06-20",20,24,6,14,20,112,124,1,2,17,6,1,1.5635593220339,236,42100,178.389830508475,0.769911504424779,0.190265486725664,0.0398230088495575,"174","43","9"
"2015-06-21",21,24,6,14,20,105,113,3,1,16,6,1,1.51834862385321,218,37700,172.935779816514,0.796208530805687,0.161137440758294,0.042654028436019,"168","34","9"
"2015-06-22",22,25,6,17,27,116,166,1,4,22,6,1,1.51063829787234,282,44800,158.86524822695,0.782287822878229,0.18450184501845,0.033210332103321,"212","50","9"
"2015-06-23",23,25,6,16,28,90,180,3,9,16,6,1,1.52592592592593,270,43600,161.481481481481,0.774809160305344,0.183206106870229,0.0419847328244275,"203","48","11"
"2015-06-24",24,25,6,17,27,112,163,3,5,19,6,1,1.53454545454545,275,45000,163.636363636364,0.754716981132076,0.211320754716981,0.0339622641509434,"200","56","9"
"2015-06-25",25,25,6,16,30,99,184,2,9,19,7,1,1.46996466431095,283,45800,161.837455830389,0.831501831501832,0.124542124542125,0.043956043956044,"227","34","12"
"2015-06-26",26,25,6,17,24,133,148,0,3,21,7,1,1.53024911032028,281,48600,172.953736654804,0.791208791208791,0.15018315018315,0.0586080586080586,"216","41","16"
"2015-06-27",27,25,6,16,22,128,156,1,3,18,7,1,1.36267605633803,284,42200,148.591549295775,0.827956989247312,0.154121863799283,0.017921146953405,"231","43","5"
"2015-06-28",28,25,6,16,22,132,135,1,1,20,7,1,1.42322097378277,267,41600,155.805243445693,0.82824427480916,0.129770992366412,0.0419847328244275,"217","34","11"
"2015-06-29",29,26,6,17,33,134,196,4,9,20,6,1,1.44848484848485,330,52600,159.393939393939,0.782608695652174,0.186335403726708,0.031055900621118,"252","60","10"
"2015-06-30",30,26,6,18,31,115,130,5,7,19,6,1,1.47755102040816,245,41700,170.204081632653,0.808333333333333,0.1375,0.0541666666666667,"194","33","13"
"2015-07-01",1,26,7,19,31,152,226,2,8,21,7,1,1.34656084656085,378,53000,140.21164021164,0.811827956989247,0.174731182795699,0.0134408602150538,"302","65","5"
"2015-07-02",2,26,7,16,29,143,175,4,4,21,6,1,1.5377358490566,318,50400,158.490566037736,0.732258064516129,0.229032258064516,0.0387096774193548,"227","71","12"
"2015-07-03",3,26,7,16,29,155,196,7,8,14,5,1,1.22222222222222,351,45200,128.774928774929,0.864553314121037,0.129682997118156,0.00576368876080692,"300","45","2"
"2015-07-04",4,26,7,14,21,132,129,2,1,18,6,1,1.34865900383142,261,39800,152.490421455939,0.833976833976834,0.127413127413127,0.0386100386100386,"216","33","10"
"2015-07-05",5,26,7,11,19,80,88,5,3,11,6,1,1.38095238095238,168,24800,147.619047619048,0.824242424242424,0.139393939393939,0.0363636363636364,"136","23","6"
"2015-07-06",6,27,7,15,26,113,139,3,6,17,6,1,1.48809523809524,252,43000,170.634920634921,0.801619433198381,0.1417004048583,0.0566801619433198,"198","35","14"
"2015-07-07",7,27,7,18,34,143,177,3,8,23,7,1,1.49375,320,52800,165,0.78525641025641,0.169871794871795,0.0448717948717949,"245","53","14"
"2015-07-08",8,27,7,17,29,101,157,3,7,19,6,1,1.48449612403101,258,43500,168.604651162791,0.78,0.18,0.04,"195","45","10"
"2015-07-09",9,27,7,17,29,116,154,2,8,19,7,1,1.52222222222222,270,46100,170.740740740741,0.770992366412214,0.194656488549618,0.0343511450381679,"202","51","9"
"2015-07-10",10,27,7,17,30,131,227,0,9,21,9,1,1.51396648044693,358,57400,160.335195530726,0.762177650429799,0.200573065902579,0.0372492836676218,"266","70","13"
"2015-07-11",11,27,7,16,21,131,145,2,2,17,7,1,1.39130434782609,276,40500,146.739130434783,0.811808118081181,0.154981549815498,0.033210332103321,"220","42","9"
"2015-07-12",12,27,7,16,23,115,134,0,2,21,6,1,1.44979919678715,249,39100,157.028112449799,0.79253112033195,0.178423236514523,0.029045643153527,"191","43","7"
"2015-07-13",13,28,7,18,29,131,182,2,6,21,7,1,1.4408945686901,313,49100,156.869009584665,0.776699029126214,0.184466019417476,0.0388349514563107,"240","57","12"
"2015-07-14",14,28,7,18,32,126,163,5,9,18,7,1,1.58477508650519,289,50100,173.356401384083,0.753623188405797,0.206521739130435,0.0398550724637681,"208","57","11"
"2015-07-15",15,28,7,15,27,118,180,2,7,18,7,1,1.48322147651007,298,53300,178.859060402685,0.808219178082192,0.136986301369863,0.0547945205479452,"236","40","16"
"2015-07-16",16,28,7,15,26,117,149,6,3,17,8,1,1.70300751879699,266,49800,187.218045112782,0.737051792828685,0.207171314741036,0.0557768924302789,"185","52","14"
"2015-07-17",17,28,7,15,30,154,179,5,2,23,7,1,1.56456456456456,333,59900,179.87987987988,0.763975155279503,0.183229813664596,0.0527950310559006,"246","59","17"
"2015-07-18",18,28,7,17,28,184,149,3,2,23,7,1,1.33933933933934,333,49900,149.84984984985,0.823170731707317,0.155487804878049,0.0213414634146341,"270","51","7"
"2015-07-19",19,28,7,16,25,136,124,1,2,22,6,1,1.46538461538462,260,41000,157.692307692308,0.8,0.149019607843137,0.0509803921568627,"204","38","13"
"2015-07-20",20,29,7,19,34,122,191,3,14,17,6,1,1.48562300319489,313,50200,160.38338658147,0.796052631578947,0.161184210526316,0.0427631578947368,"242","49","13"
"2015-07-21",21,29,7,19,32,120,193,3,5,24,6,1,1.54632587859425,313,53500,170.926517571885,0.767676767676768,0.205387205387205,0.0269360269360269,"228","61","8"
"2015-07-22",22,29,7,21,38,136,207,5,9,24,7,1,1.47521865889213,343,54300,158.309037900875,0.773413897280967,0.205438066465257,0.0211480362537764,"256","68","7"
"2015-07-23",23,29,7,20,35,135,188,6,7,22,6,1,1.5015479876161,323,52400,162.229102167183,0.762820512820513,0.208333333333333,0.0288461538461538,"238","65","9"
"2015-07-24",24,29,7,18,33,150,199,6,6,21,7,1,1.55873925501433,349,59100,169.340974212034,0.764880952380952,0.196428571428571,0.0386904761904762,"257","66","13"
"2015-07-25",25,29,7,17,25,121,137,3,4,18,5,1,1.42248062015504,258,40200,155.813953488372,0.800796812749004,0.171314741035857,0.0278884462151394,"201","43","7"
"2015-07-26",26,29,7,17,24,113,148,1,4,19,7,1,1.44061302681992,261,41400,158.620689655172,0.834645669291339,0.118110236220472,0.047244094488189,"212","30","12"
"2015-07-27",27,30,7,20,36,130,181,4,6,26,7,1,1.5112540192926,311,51700,166.237942122186,0.763333333333333,0.216666666666667,0.02,"229","65","6"
"2015-07-28",28,30,7,20,34,136,197,3,6,25,6,1,1.40540540540541,333,50200,150.750750750751,0.821538461538462,0.147692307692308,0.0307692307692308,"267","48","10"
"2015-07-29",29,30,7,21,38,118,179,4,8,26,7,1,1.56228956228956,297,49800,167.676767676768,0.780918727915194,0.180212014134276,0.03886925795053,"221","51","11"
"2015-07-30",30,30,7,21,36,125,170,5,9,22,6,1,1.43389830508475,295,45100,152.881355932203,0.815972222222222,0.145833333333333,0.0381944444444444,"235","42","11"
"2015-07-31",31,30,7,20,36,146,201,4,6,26,6,1,1.45821325648415,347,53400,153.890489913545,0.786350148367952,0.172106824925816,0.0415430267062315,"265","58","14"
"2015-08-01",1,30,8,18,26,148,167,3,0,23,7,1,1.42539682539683,315,49100,155.873015873016,0.808441558441558,0.146103896103896,0.0454545454545455,"249","45","14"
"2015-08-02",2,30,8,17,27,110,142,4,4,19,6,1,1.43650793650794,252,39400,156.349206349206,0.819672131147541,0.139344262295082,0.040983606557377,"200","34","10"
"2015-08-03",3,31,8,21,32,135,189,3,3,26,6,1,1.41358024691358,324,47800,147.530864197531,0.813291139240506,0.15506329113924,0.0316455696202532,"257","49","10"
"2015-08-04",4,31,8,20,38,151,179,7,5,26,6,1,1.34545454545455,330,46900,142.121212121212,0.818461538461538,0.16,0.0215384615384615,"266","52","7"
"2015-08-05",5,31,8,24,36,146,173,5,6,25,7,1,1.42319749216301,319,48300,151.41065830721,0.810289389067524,0.160771704180064,0.0289389067524116,"252","50","9"
"2015-08-06",6,31,8,21,39,172,191,5,6,28,7,1,1.49862258953168,363,59100,162.809917355372,0.770538243626062,0.192634560906516,0.0368271954674221,"272","68","13"
"2015-08-07",7,31,8,22,32,185,230,2,3,27,7,1,1.43132530120482,415,64000,154.21686746988,0.814356435643564,0.148514851485149,0.0371287128712871,"329","60","15"
"2015-08-08",8,31,8,22,30,199,159,3,4,23,6,1,1.41061452513966,358,55600,155.307262569832,0.830459770114943,0.137931034482759,0.0316091954022989,"289","48","11"
"2015-08-09",9,31,8,21,25,164,164,0,1,24,7,1,1.29268292682927,328,45100,137.5,0.872670807453416,0.105590062111801,0.0217391304347826,"281","34","7"
"2015-08-10",10,32,8,21,34,141,205,3,6,25,6,1,1.47109826589595,346,56000,161.849710982659,0.775510204081633,0.180758017492711,0.043731778425656,"266","62","15"
"2015-08-11",11,32,8,23,35,158,212,3,6,26,7,1,1.53783783783784,370,62200,168.108108108108,0.779005524861878,0.162983425414365,0.0580110497237569,"282","59","21"
"2015-08-12",12,32,8,22,36,190,202,4,5,27,6,1,1.38520408163265,392,61000,155.612244897959,0.817708333333333,0.153645833333333,0.0286458333333333,"314","59","11"
"2015-08-13",13,32,8,21,35,154,217,2,4,29,6,1,1.43126684636119,371,56700,152.830188679245,0.778688524590164,0.191256830601093,0.0300546448087432,"285","70","11"
"2015-08-14",14,32,8,21,36,202,241,5,3,28,7,1,1.45823927765237,443,70700,159.593679458239,0.795871559633027,0.155963302752294,0.0481651376146789,"347","68","21"
"2015-08-15",15,32,8,18,26,184,195,2,1,23,6,1,1.29023746701847,379,51700,136.411609498681,0.848,0.128,0.024,"318","48","9"
"2015-08-16",16,32,8,15,23,127,141,3,1,19,8,1,1.46268656716418,268,42700,159.328358208955,0.812260536398467,0.153256704980843,0.0344827586206897,"212","40","9"
"2015-08-17",17,33,8,20,33,143,166,4,6,23,7,1,1.54368932038835,309,52000,168.284789644013,0.787375415282392,0.162790697674419,0.0498338870431894,"237","49","15"
"2015-08-18",18,33,8,21,30,132,166,2,7,21,6,1,1.5,298,47900,160.738255033557,0.78397212543554,0.18815331010453,0.0278745644599303,"225","54","8"
"2015-08-19",19,33,8,24,37,142,189,2,5,30,6,1,1.57703927492447,331,56400,170.392749244713,0.789308176100629,0.147798742138365,0.0628930817610063,"251","47","20"
"2015-08-20",20,33,8,21,34,140,195,4,7,23,9,1,1.64776119402985,335,60400,180.298507462687,0.757763975155279,0.180124223602484,0.062111801242236,"244","58","20"
"2015-08-21",21,33,8,21,31,138,211,0,5,26,6,1,1.67621776504298,349,64100,183.667621776504,0.747720364741641,0.185410334346505,0.0668693009118541,"246","61","22"
"2015-08-22",22,33,8,19,25,136,153,3,3,19,6,1,1.34948096885813,289,41600,143.944636678201,0.843416370106762,0.135231316725979,0.0213523131672598,"237","38","6"
"2015-08-23",23,33,8,19,25,115,155,1,5,19,5,1,1.37407407407407,270,39800,147.407407407407,0.833333333333333,0.136363636363636,0.0303030303030303,"220","36","8"
"2015-08-24",24,34,8,22,34,159,203,3,7,24,6,1,1.54972375690608,362,61500,169.889502762431,0.785714285714286,0.157142857142857,0.0571428571428571,"275","55","20"
"2015-08-25",25,34,8,23,38,157,202,5,9,24,9,1,1.48189415041783,359,57600,160.445682451253,0.800569800569801,0.153846153846154,0.0455840455840456,"281","54","16"
"2015-08-26",26,34,8,22,35,148,205,2,6,27,5,1,1.41359773371105,353,53300,150.991501416431,0.801169590643275,0.169590643274854,0.0292397660818713,"274","58","10"
"2015-08-27",27,34,8,22,38,132,204,3,7,28,6,1,1.42261904761905,336,52200,155.357142857143,0.810975609756098,0.152439024390244,0.0365853658536585,"266","50","12"
"2015-08-28",28,34,8,22,34,177,194,2,7,25,7,1,1.46630727762803,371,61000,164.420485175202,0.816438356164384,0.126027397260274,0.0575342465753425,"298","46","21"
"2015-08-29",29,34,8,19,28,150,181,4,2,22,7,1,1.34743202416918,331,48100,145.317220543807,0.835913312693498,0.145510835913313,0.0185758513931889,"270","47","6"
"2015-08-30",30,34,8,14,20,105,147,1,1,18,6,1,1.38492063492063,252,37700,149.603174603175,0.814814814814815,0.168724279835391,0.0164609053497942,"198","41","4"
"2015-08-31",31,35,8,19,31,170,176,5,5,21,7,1,1.28612716763006,346,49600,143.352601156069,0.860058309037901,0.122448979591837,0.0174927113702624,"295","42","6"
"2015-09-01",1,35,9,19,29,128,180,3,6,20,7,1,1.30519480519481,308,43300,140.584415584416,0.866666666666667,0.12,0.0133333333333333,"260","36","4"
"2015-09-02",2,35,9,21,34,142,185,5,5,24,5,1,1.37308868501529,327,48900,149.54128440367,0.836990595611285,0.134796238244514,0.0282131661442006,"267","43","9"
"2015-09-03",3,35,9,21,37,145,185,5,7,25,6,1,1.44848484848485,330,52200,158.181818181818,0.822429906542056,0.130841121495327,0.0467289719626168,"264","42","15"
"2015-09-04",4,35,9,20,29,141,169,1,7,21,7,1,1.59677419354839,310,54000,174.193548387097,0.739864864864865,0.222972972972973,0.0371621621621622,"219","66","11"
"2015-09-05",5,35,9,15,24,126,129,2,2,20,9,1,1.61960784313725,255,48700,190.980392156863,0.773662551440329,0.168724279835391,0.0576131687242798,"188","41","14"
"2015-09-06",6,35,9,13,19,90,126,2,3,14,5,1,1.41666666666667,216,32000,148.148148148148,0.81042654028436,0.156398104265403,0.033175355450237,"171","33","7"
"2015-09-07",7,36,9,19,34,109,161,1,9,24,6,1,1.48888888888889,270,42200,156.296296296296,0.791666666666667,0.159090909090909,0.0492424242424242,"209","42","13"
"2015-09-08",8,36,9,21,35,82,166,2,15,18,9,1,1.66129032258065,248,63400,255.645161290323,0.741525423728814,0.203389830508475,0.0550847457627119,"175","48","13"
"2015-09-09",9,36,9,22,43,111,172,3,14,26,6,1,1.54416961130742,283,56700,200.353356890459,0.770909090909091,0.178181818181818,0.0509090909090909,"212","49","14"
"2015-09-10",10,36,9,21,35,103,193,2,9,24,8,1,1.63175675675676,296,53300,180.067567567568,0.764084507042254,0.172535211267606,0.0633802816901408,"217","49","18"
"2015-09-11",11,36,9,21,36,130,188,2,10,24,11,1,1.67295597484277,318,57000,179.245283018868,0.771523178807947,0.155629139072848,0.0728476821192053,"233","47","22"
"2015-09-12",12,36,9,16,23,134,154,2,4,17,10,1,1.52777777777778,288,48400,168.055555555556,0.822463768115942,0.13768115942029,0.0398550724637681,"227","38","11"
"2015-09-13",13,36,9,14,19,110,141,1,1,17,6,1,1.45418326693227,251,40100,159.760956175299,0.820408163265306,0.130612244897959,0.0489795918367347,"201","32","12"
"2015-09-14",14,37,9,21,38,133,211,2,7,29,7,1,1.64244186046512,344,61900,179.941860465116,0.733532934131736,0.20059880239521,0.0658682634730539,"245","67","22"
"2015-09-15",15,37,9,21,45,133,204,2,13,30,7,1,1.62611275964392,337,63000,186.943620178042,0.780185758513932,0.154798761609907,0.065015479876161,"252","50","21"
"2015-09-16",16,37,9,23,44,139,189,6,9,29,7,1,1.54573170731707,328,54900,167.378048780488,0.776729559748428,0.176100628930818,0.0471698113207547,"247","56","15"
"2015-09-17",17,37,9,19,41,148,204,8,7,26,6,1,1.45738636363636,352,54200,153.977272727273,0.785294117647059,0.191176470588235,0.0235294117647059,"267","65","8"
"2015-09-18",18,37,9,20,39,119,233,7,8,24,8,1,1.63352272727273,352,63400,180.113636363636,0.766961651917404,0.162241887905605,0.0707964601769911,"260","55","24"
"2015-09-19",19,37,9,16,23,0,199,0,23,0,6,1,1.60301507537688,199,46100,231.658291457286,0.730569948186529,0.217616580310881,0.0518134715025907,"141","42","10"
"2015-09-20",20,37,9,13,18,9,72,4,9,5,7,1,1.69135802469136,81,33900,418.518518518519,0.772151898734177,0.139240506329114,0.0886075949367089,"61","11","7"
"2015-09-21",21,38,9,22,37,136,178,5,8,24,6,1,1.60509554140127,314,57500,183.12101910828,0.766666666666667,0.18,0.0533333333333333,"230","54","16"
"2015-09-22",22,38,9,20,38,120,187,9,9,20,6,1,1.58306188925081,307,52500,171.009771986971,0.791946308724832,0.144295302013423,0.063758389261745,"236","43","19"
"2015-09-23",23,38,9,17,32,111,177,3,8,21,7,1,1.53125,288,51700,179.513888888889,0.798561151079137,0.154676258992806,0.0467625899280576,"222","43","13"
"2015-09-24",24,38,9,21,32,127,177,4,7,21,6,1,1.52960526315789,304,50200,165.131578947368,0.739864864864865,0.222972972972973,0.0371621621621622,"219","66","11"
"2015-09-25",25,38,9,19,33,131,172,4,9,20,7,1,1.54785478547855,303,51100,168.646864686469,0.757679180887372,0.194539249146758,0.0477815699658703,"222","57","14"
"2015-09-26",26,38,9,14,21,105,160,2,5,14,7,1,1.47547169811321,265,45800,172.830188679245,0.802325581395349,0.147286821705426,0.0503875968992248,"207","38","13"
"2015-09-27",27,38,9,13,17,83,92,2,2,13,7,1,1.55428571428571,175,30800,176,0.804733727810651,0.130177514792899,0.0650887573964497,"136","22","11"
"2015-09-28",28,39,9,19,31,138,147,3,8,20,8,1,1.35438596491228,285,42600,149.473684210526,0.839285714285714,0.132142857142857,0.0285714285714286,"235","37","8"
"2015-09-29",29,39,9,22,43,183,187,8,7,28,6,1,1.48918918918919,370,65900,178.108108108108,0.801120448179272,0.162464985994398,0.0364145658263305,"286","58","13"
"2015-09-30",30,39,9,21,42,118,167,10,9,23,6,1,1.44210526315789,285,44300,155.438596491228,0.819494584837545,0.148014440433213,0.0324909747292419,"227","41","9"
"2015-10-01",1,39,10,19,34,134,178,3,7,24,6,1,1.40064102564103,312,45700,146.474358974359,0.803921568627451,0.163398692810458,0.0326797385620915,"246","50","10"
"2015-10-02",2,39,10,18,37,123,219,2,13,22,6,1,1.42397660818713,342,52700,154.093567251462,0.813609467455621,0.144970414201183,0.0414201183431953,"275","49","14"
"2015-10-03",3,39,10,18,28,155,188,1,4,23,7,1,1.44897959183673,343,54600,159.183673469388,0.831325301204819,0.129518072289157,0.0391566265060241,"276","43","13"
"2015-10-04",4,39,10,13,20,136,125,0,1,19,6,1,1.32567049808429,261,37400,143.295019157088,0.877470355731225,0.0988142292490119,0.0237154150197628,"222","25","6"
"2015-10-05",5,40,10,17,30,107,183,2,9,19,7,1,1.53103448275862,290,48600,167.586206896552,0.778571428571429,0.182142857142857,0.0392857142857143,"218","51","11"
"2015-10-06",6,40,10,20,32,121,149,3,7,22,7,1,1.45925925925926,270,46200,171.111111111111,0.797752808988764,0.153558052434457,0.048689138576779,"213","41","13"
"2015-10-07",7,40,10,19,38,126,172,9,8,21,6,1,1.48657718120805,298,48500,162.751677852349,0.826989619377163,0.121107266435986,0.0519031141868512,"239","35","15"
"2015-10-08",8,40,10,20,38,110,162,7,7,24,8,1,1.52205882352941,272,46900,172.426470588235,0.804597701149425,0.149425287356322,0.0459770114942529,"210","39","12"
"2015-10-09",9,40,10,21,38,143,271,2,11,25,7,1,1.52657004830918,414,67500,163.04347826087,0.765,0.205,0.03,"306","82","12"
"2015-10-10",10,40,10,18,28,155,165,3,2,23,8,1,1.434375,320,50500,157.8125,0.811074918566775,0.169381107491857,0.0195439739413681,"249","52","6"
"2015-10-11",11,40,10,15,20,123,144,1,0,19,6,1,1.44569288389513,267,42800,160.299625468165,0.83011583011583,0.127413127413127,0.0424710424710425,"215","33","11"
"2015-10-12",12,41,10,21,38,129,208,2,7,29,7,1,1.39169139465875,337,51700,153.412462908012,0.849693251533742,0.122699386503067,0.0276073619631902,"277","40","9"
"2015-10-13",13,41,10,21,39,118,189,5,9,25,6,1,1.46579804560261,307,47500,154.723127035831,0.781456953642384,0.182119205298013,0.0364238410596026,"236","55","11"
"2015-10-14",14,41,10,20,45,139,208,5,9,31,8,1,1.44092219020173,347,53600,154.466858789625,0.818991097922849,0.148367952522255,0.0326409495548961,"276","50","11"
"2015-10-15",15,41,10,17,32,64,143,4,12,16,6,1,1.73429951690821,207,39600,191.304347826087,0.760416666666667,0.171875,0.0677083333333333,"146","33","13"
"2015-10-16",16,41,10,19,41,128,217,4,11,26,11,1,1.66376811594203,345,69800,202.31884057971,0.737951807228916,0.213855421686747,0.0481927710843374,"245","71","16"
"2015-10-17",17,41,10,16,24,139,143,3,1,20,8,1,1.56382978723404,282,46300,164.184397163121,0.8,0.151851851851852,0.0481481481481481,"216","41","13"
"2015-10-18",18,41,10,15,20,134,178,1,1,18,6,1,1.41987179487179,312,49100,157.371794871795,0.811881188118812,0.158415841584158,0.0297029702970297,"246","48","9"
"2015-10-19",19,42,10,20,35,128,198,1,5,29,6,1,1.52760736196319,326,52600,161.349693251534,0.779179810725552,0.176656151419558,0.0441640378548896,"247","56","14"
"2015-10-20",20,42,10,22,38,140,196,6,9,23,7,1,1.66964285714286,336,69800,207.738095238095,0.703363914373089,0.244648318042813,0.0519877675840979,"230","80","17"
"2015-10-21",21,42,10,19,36,123,220,2,7,27,8,1,1.47230320699708,343,53100,154.810495626822,0.760355029585799,0.21301775147929,0.0266272189349112,"257","72","9"
"2015-10-22",22,42,10,18,36,117,188,3,8,25,8,1,1.58360655737705,305,54300,178.032786885246,0.774410774410774,0.164983164983165,0.0606060606060606,"230","49","18"
"2015-10-23",23,42,10,20,37,143,211,3,8,26,6,1,1.53107344632768,354,58400,164.971751412429,0.73121387283237,0.228323699421965,0.0404624277456647,"253","79","14"
"2015-10-24",24,42,10,17,25,141,178,2,2,21,7,1,1.47335423197492,319,52700,165.203761755486,0.839344262295082,0.118032786885246,0.0426229508196721,"256","36","13"
"2015-10-25",25,42,10,19,26,156,156,4,3,19,7,1,1.53205128205128,312,55100,176.602564102564,0.807308970099668,0.13953488372093,0.053156146179402,"243","42","16"
"2015-10-26",26,43,10,21,39,148,218,2,11,26,7,1,1.54644808743169,366,61000,166.666666666667,0.768361581920904,0.189265536723164,0.0423728813559322,"272","67","15"
"2015-10-27",27,43,10,23,39,132,195,4,10,25,6,1,1.46177370030581,327,52300,159.938837920489,0.812698412698413,0.155555555555556,0.0317460317460317,"256","49","10"
"2015-10-28",28,43,10,21,38,132,93,7,8,23,7,1,1.51111111111111,225,40100,178.222222222222,0.786363636363636,0.168181818181818,0.0454545454545455,"173","37","10"
